player_name,round_number,season,playoffownership,topownership,eliteownership,topdiff,elitediff
Jordan Akins,17.9,2021,0.002854938271604938,0.0033522434244455906,0.002070393374741201,4.973051528406524e-4,-7.845448968637372e-4
Jordan Love,17.7,2021,0.0021604938271604936,7.735946364105209e-4,NA,-0.0013868991907499727,NA
Josh Allen,4.5,2021,0.11010802469135803,0.11964930376482723,0.09730848861283643,0.009541279073469203,-0.012799536078521592
Josh Gordon,18,2021,7.716049382716049e-5,NA,NA,NA,NA
Josh Jacobs,5,2021,0.09371141975308642,0.08045384218669417,0.07453416149068323,-0.013257577566392245,-0.019177258262403185
Josh Oliver,18,2021,7.716049382716049e-5,NA,NA,NA,NA
Josh Reynolds,16.3,2021,0.030169753086419754,0.03481175863847344,0.037267080745341616,0.004642005552053685,0.007097327658921862
Joshua Kelley,17.7,2021,0.0019290123456790122,0.0015471892728210418,0.002070393374741201,-3.818230728579704e-4,1.4138102906218874e-4
Joshua Palmer,16.7,2021,0.06026234567901235,0.06420835482207324,0.06625258799171843,0.00394600914306089,0.005990242312706083
JuJu Smith-Schuster,7,2021,0.06238425925925926,0.05363589479112945,0.053830227743271224,-0.008748364468129807,-0.008554031515988034
Julio Jones,3.9,2021,0.03931327160493827,0.020629190304280558,0.026915113871635612,-0.018684081300657712,-0.012398157733302658
Justice Hill,16.9,2021,0.003703703703703704,0.0030943785456420837,0.002070393374741201,-6.093251580616202e-4,-0.0016333103289625029
Justin Fields,11.4,2021,0.058834876543209874,0.04203197524497163,0.033126293995859216,-0.01680290129823824,-0.02570858254735066
Justin Herbert,6.9,2021,0.1455246913580247,0.18334192882929345,0.2194616977225673,0.03781723747126875,0.07393700636454259
Justin Jackson,17.2,2021,0.013310185185185185,0.013151108818978855,0.012422360248447204,-1.590763662063302e-4,-8.878249367379812e-4
Justin Jefferson,2.4,2021,0.12515432098765433,0.12325941206807632,0.09523809523809523,-0.0018949089195780117,-0.0299162257495591
Juwan Johnson,17.6,2021,0.0035493827160493828,0.0030943785456420837,NA,-4.550041704072991e-4,NA
K.J. Osborn,17.7,2021,2.314814814814815e-4,2.5786487880350697e-4,NA,2.638339732202548e-5,NA
KJ Hamler,16,2021,0.06111111111111111,0.06008251676121712,0.049689440993788817,-0.0010285943498939895,-0.011421670117322293
Kadarius Toney,16.3,2021,0.05949074074074074,0.055440948942754,0.053830227743271224,-0.004049791797986743,-0.005660512997469516
Kaden Smith,17,2021,3.8580246913580246e-5,NA,NA,NA,NA
Kahale Warring,18,2021,3.8580246913580246e-5,NA,NA,NA,NA
Kalen Ballage,17.3,2021,1.1574074074074075e-4,NA,NA,NA,NA
Kalif Raymond,17.7,2021,3.8580246913580245e-4,NA,NA,NA,NA
Kareem Hunt,6,2021,0.07006172839506172,0.06034038164002063,0.06418219461697723,-0.009721346755041091,-0.005879533778084492
Ke'Shawn Vaughn,17.7,2021,3.4722222222222224e-4,2.5786487880350697e-4,NA,-8.935734341871526e-5,NA
Keelan Cole,17.5,2021,0.017592592592592594,0.014698298091799896,0.016563146997929608,-0.0028942945007926976,-0.0010294455946629859
Keenan Allen,2.9,2021,0.10327932098765433,0.08947911294481692,0.060041407867494824,-0.013800208042837409,-0.0432379131201595
Keke Coutee,17.6,2021,0.0019675925925925924,7.735946364105209e-4,0.002070393374741201,-0.0011939979561820715,1.0280078214860858e-4
Kellen Mond,18,2021,3.8580246913580246e-5,NA,NA,NA,NA
Kendrick Bourne,17.6,2021,0.01720679012345679,0.02372356884992264,0.012422360248447204,0.00651677872646585,-0.004784429875009585
Kene Nwangwu,17.5,2021,1.5432098765432098e-4,NA,NA,NA,NA
Kenneth Gainwell,16.4,2021,0.06859567901234567,0.06962351727694688,0.07453416149068323,0.0010278382646012052,0.005938482478337559
Kenny Golladay,5.9,2021,0.05304783950617284,0.0407426508509541,0.031055900621118012,-0.012305188655218742,-0.021991938885054827
Kenyan Drake,11.1,2021,0.08912037037037036,0.09412068076328003,0.09316770186335403,0.005000310392909671,0.004047331492983669
Kerryon Johnson,17.6,2021,1.9290123456790122e-4,2.5786487880350697e-4,NA,6.496364423560575e-5,NA
Khalil Herbert,17.1,2021,5.787037037037037e-4,0.0010314595152140279,0.002070393374741201,4.527558115103242e-4,0.0014916896710374973
Kirk Cousins,13.1,2021,0.11863425925925926,0.13408973697782361,0.11180124223602485,0.015455477718564356,-0.006833017023234411
Kyle Juszczyk,17,2021,3.8580246913580246e-5,NA,NA,NA,NA
Kyle Pitts,4.4,2021,0.06489197530864198,0.042289840123775145,0.028985507246376812,-0.022602135184866833,-0.03590646806226516
Kyle Rudolph,17.9,2021,3.0864197530864197e-4,2.5786487880350697e-4,NA,-5.0777096505135e-5,NA
Kylen Granson,17.8,2021,5.015432098765432e-4,5.157297576070139e-4,NA,1.4186547730470696e-5,NA
Kyler Murray,5,2021,0.06882716049382716,0.057503867973182056,0.053830227743271224,-0.011323292520645102,-0.014996932750555934
Kylin Hill,17.7,2021,3.4722222222222224e-4,2.5786487880350697e-4,0.002070393374741201,-8.935734341871526e-5,0.0017231711525189787
La'Mical Perine,16.2,2021,1.5432098765432098e-4,NA,NA,NA,NA
Lamar Jackson,5,2021,0.08954475308641975,0.09360495100567302,0.08281573498964803,0.004060197919253272,-0.006729018096771719
Larry Rountree,17.5,2021,0.0028935185185185184,0.0030943785456420837,0.002070393374741201,2.008600271235653e-4,-8.231251437773174e-4
Latavius Murray,12.5,2021,0.07141203703703704,0.06627127385250128,0.06418219461697723,-0.005140763184535754,-0.007229842420059807
Laviska Shenault,7,2021,0.047530864197530866,0.03300670448684889,0.020703933747412008,-0.014524159710681973,-0.026826930450118858
Le'Veon Bell,16.8,2021,0.004050925925925926,0.0036101083032490976,0.006211180124223602,-4.408176226768281e-4,0.0021602541982976764
Leonard Fournette,10.2,2021,0.18549382716049384,0.2808148530170191,0.36645962732919257,0.09532102585652524,0.18096580016869873
Lil'Jordan Humphrey,17.9,2021,3.0864197530864197e-4,2.5786487880350697e-4,NA,-5.0777096505135e-5,NA
Logan Thomas,8.7,2021,0.05528549382716049,0.04203197524497163,0.028985507246376812,-0.013253518582188858,-0.02629998658078368
Lynn Bowden,17.3,2021,0.0021219135802469135,0.0030943785456420837,0.002070393374741201,9.724649653951702e-4,-5.1520205505712485e-5
Mac Jones,16.4,2021,0.026234567901234566,0.030428055698813822,0.031055900621118012,0.004193487797579255,0.004821332719883446
Mack Hollins,18,2021,3.8580246913580246e-5,NA,NA,NA,NA
Malcolm Brown,16.8,2021,0.03510802469135803,0.036616812790097986,0.024844720496894408,0.0015087880987399577,-0.01026330419446362
Marcus Johnson,17.5,2021,7.716049382716049e-5,NA,NA,NA,NA
Marcus Mariota,18,2021,3.8580246913580246e-5,NA,NA,NA,NA
Mark Andrews,5.4,2021,0.14212962962962963,0.19494584837545126,0.2650103519668737,0.052816218745821625,0.12288072233724409
Mark Ingram,17.2,2021,0.007175925925925926,0.006962351727694688,0.008281573498964804,-2.1357419823123808e-4,0.001105647573038878
Marlon Mack,17.2,2021,0.02060185185185185,0.017534811758638472,0.012422360248447204,-0.003067040093213378,-0.008179491603404646
Marquez Callaway,12.7,2021,0.060378086419753084,0.056472408457968026,0.041407867494824016,-0.0039056779617850576,-0.018970218924929068
Marquez Stevenson,18,2021,1.1574074074074075e-4,NA,NA,NA,NA
Marquez Valdes-Scantling,14.9,2021,0.08387345679012345,0.08019597730789066,0.07453416149068323,-0.0036774794822327928,-0.00933929529944022
Marquise Brown,8.7,2021,0.12280092592592592,0.1444043321299639,0.13457556935817805,0.021603406204037973,0.011774643432252124
Marquise Goodwin,17.6,2021,0.001736111111111111,0.0015471892728210418,0.004140786749482402,-1.8892183829006919e-4,0.002404675638371291
Marvin Jones,9.9,2021,0.07253086419753087,0.073749355337803,0.060041407867494824,0.0012184911402721293,-0.012489456330036043
Matt Breida,17.4,2021,0.0010802469135802468,0.0010314595152140279,NA,-4.8787398366218924e-5,NA
Matt Ryan,12.1,2021,0.06986882716049382,0.05698813821557504,0.045548654244306416,-0.012880688944918783,-0.024320172916187405
Matthew Stafford,9.6,2021,0.13013117283950618,0.17276946879834967,0.2194616977225673,0.0426382959588435,0.08933052488306112
Maxx Williams,17.6,2021,1.9290123456790122e-4,NA,NA,NA,NA
Mecole Hardman,8.5,2021,0.05906635802469136,0.0446106240330067,0.039337474120082816,-0.014455733991684656,-0.019728883904608543
Mekhi Sargent,17,2021,3.8580246913580246e-5,NA,NA,NA,NA
Melvin Gordon,9.6,2021,0.11392746913580247,0.11552346570397112,0.13043478260869565,0.0015959965681686533,0.01650731347289318
Michael Carter,8.3,2021,0.0871141975308642,0.07117070654976793,0.08902691511387163,-0.01594349098109628,0.0019127175830074283
Michael Gallup,7.1,2021,0.06072530864197531,0.051315110881897885,0.041407867494824016,-0.009410197760077427,-0.019317441147151296
Michael Pittman,8.7,2021,0.1140432098765432,0.12815884476534295,0.13043478260869565,0.014115634888799744,0.016391572732152443
Michael Thomas,6.1,2021,0.0441358024691358,0.030428055698813822,0.033126293995859216,-0.01370774677032198,-0.011009508473276586
Mike Boone,17.6,2021,7.716049382716049e-4,2.5786487880350697e-4,NA,-5.137400594680979e-4,NA
Mike Davis,5.3,2021,0.058256172839506175,0.040226921093347086,0.022774327122153208,-0.01802925174615909,-0.03548184571735297
Mike Evans,3.4,2021,0.1513503086419753,0.21299638989169675,0.2670807453416149,0.06164608124972146,0.11573043669963962
Mike Gesicki,10.9,2021,0.09799382716049383,0.10495100567302733,0.08695652173913043,0.006957178512533496,-0.0110373054213634
Mike Strachan,17.8,2021,2.314814814814815e-4,2.5786487880350697e-4,NA,2.638339732202548e-5,NA
Mike Williams,7.6,2021,0.145679012345679,0.19700876740587933,0.2443064182194617,0.05132975506020032,0.09862740587378269
Miles Sanders,4.2,2021,0.04429012345679012,0.02862300154718927,0.018633540372670808,-0.01566712190960085,-0.025656583084119312
Mitchell Trubisky,16.5,2021,1.5432098765432098e-4,NA,NA,NA,NA
Mo Alie-Cox,17.2,2021,0.027584876543209878,0.026044352759154205,0.020703933747412008,-0.001540523784055673,-0.00688094279579787
Mohamed Sanu,16.8,2021,1.9290123456790122e-4,2.5786487880350697e-4,NA,6.496364423560575e-5,NA
Myles Gaskin,6,2021,0.08163580246913581,0.07968024755028365,0.060041407867494824,-0.0019555549188521593,-0.021594394601640983
N'Keal Harry,17.5,2021,0.0015817901234567902,7.735946364105209e-4,0.002070393374741201,-8.081954870462693e-4,4.886032512844108e-4
Najee Harris,2.1,2021,0.12334104938271605,0.12274368231046931,0.11387163561076605,-5.973670722467378e-4,-0.00946941377195
Nelson Agholor,11.9,2021,0.07893518518518519,0.07890665291387312,0.07867494824016563,-2.8532271312067814e-5,-2.6023694501955963e-4
Nick Chubb,1.7,2021,0.08028549382716049,0.08225889633831872,0.07246376811594203,0.001973402511158226,-0.00782172571121846
Nick Vannett,17,2021,3.8580246913580246e-5,NA,NA,NA,NA
Nico Collins,16.9,2021,0.052507716049382716,0.05466735430634347,0.043478260869565216,0.0021596382569607567,-0.0090294551798175
Noah Brown,18,2021,3.8580246913580246e-5,NA,NA,NA,NA
Noah Fant,9.2,2021,0.07897376543209876,0.0740072202166065,0.07453416149068323,-0.004966545215492266,-0.004439603941415529
Noah Gray,17.9,2021,0.0015046296296296296,0.0010314595152140279,0.002070393374741201,-4.7317011441560175e-4,5.657637451115713e-4
Nyheim Hines,12.2,2021,0.08202160493827161,0.06936565239814338,0.047619047619047616,-0.012655952540128232,-0.034402557319223995
O.J. Howard,17.4,2021,0.028125,0.02784940691077875,0.024844720496894408,-2.755930892212495e-4,-0.0032802795031055924
Odell Beckham,5.4,2021,0.06847993827160494,0.06472408457968025,0.057971014492753624,-0.0037558536919246877,-0.010508923778851313
Olamide Zaccheaus,17,2021,0.040740740740740744,0.03790613718411552,0.035196687370600416,-0.002834603556625223,-0.005544053370140328
Parris Campbell,13.1,2021,0.071875,0.06627127385250128,0.062111801242236024,-0.005603726147498711,-0.00976319875776397
Pat Freiermuth,16.8,2021,0.03009259259259259,0.036101083032490974,0.049689440993788817,0.006008490439898383,0.019596848401196226
Patrick Mahomes,3.3,2021,0.07114197530864197,0.05440948942753997,0.045548654244306416,-0.016732485881102002,-0.025593321064335553
Pharaoh Brown,18,2021,3.8580246913580246e-5,NA,NA,NA,NA
Phillip Dorsett,18,2021,3.8580246913580246e-5,NA,NA,NA,NA
Phillip Lindsay,14.9,2021,0.06844135802469135,0.05724600309437854,0.051759834368530024,-0.01119535493031281,-0.01668152365616133
Phillip Walker,13,2021,3.8580246913580246e-5,NA,NA,NA,NA
Preston Williams,17.8,2021,0.002507716049382716,0.0025786487880350697,0.004140786749482402,7.09327386523538e-5,0.001633070700099686
Qadree Ollison,17.5,2021,0.005169753086419753,0.0030943785456420837,0.004140786749482402,-0.0020753745407776697,-0.0010289663369373514
Quez Watkins,16.7,2021,0.027160493827160494,0.027591542031975246,0.037267080745341616,4.310482048147518e-4,0.010106586918181122
Quintez Cephus,17.6,2021,0.013348765432098765,0.011603919546157814,0.016563146997929608,-0.0017448458859409509,0.0032143815658308428
Raheem Mostert,7.5,2021,0.04710648148148148,0.030428055698813822,0.018633540372670808,-0.016678425782667657,-0.02847294110881067
Randall Cobb,13.9,2021,0.055246913580246915,0.06523981433728726,0.07660455486542443,0.009992900757040346,0.021357641285177517
Rashaad Penny,15.5,2021,0.07040895061728394,0.06601340897369778,0.07039337474120083,-0.004395541643586159,-1.5575876083112616e-5
Rashard Higgins,17.6,2021,0.00783179012345679,0.005673027333677153,0.008281573498964804,-0.0021587627897796365,4.4978337550801405e-4
Rashod Bateman,11.6,2021,0.071875,0.06214543579164518,0.06625258799171843,-0.009729564208354816,-0.005622412008281563
Reggie Bonnafon,18,2021,3.8580246913580246e-5,NA,NA,NA,NA
Rhamondre Stevenson,15.1,2021,0.05150462962962963,0.05827746260959257,0.06418219461697723,0.006772832979962944,0.012677564987347602
Richie James,17.8,2021,5.015432098765432e-4,7.735946364105209e-4,NA,2.7205142653397767e-4,NA
Rob Gronkowski,13.4,2021,0.14363425925925927,0.1964930376482723,0.2691511387163561,0.05285877838901304,0.12551687945709683
Robby Anderson,5.8,2021,0.07287808641975309,0.07220216606498195,0.049689440993788817,-6.759203547711395e-4,-0.02318864542596427
Robert Tonyan,10.6,2021,0.07179783950617284,0.062403300670448685,0.045548654244306416,-0.009394538835724157,-0.026249185261866426
Robert Woods,3.4,2021,0.08433641975308642,0.07710159876224858,0.07039337474120083,-0.007234820990837845,-0.013943045011885591
Ronald Jones,9,2021,0.057214506172839505,0.04486848891181021,0.035196687370600416,-0.012346017261029296,-0.02201781880223909
Rondale Moore,10.7,2021,0.07040895061728394,0.061371841155234655,0.039337474120082816,-0.00903710946204929,-0.031071476497201128
Ross Dwelley,14,2021,3.8580246913580246e-5,NA,NA,NA,NA
Royce Freeman,16.7,2021,1.1574074074074075e-4,NA,NA,NA,NA
Russell Gage,10.3,2021,0.08078703703703703,0.06833419288292934,0.060041407867494824,-0.01245284415410769,-0.020745629169542208
Russell Wilson,6.6,2021,0.052507716049382716,0.036616812790097986,0.031055900621118012,-0.01589090325928473,-0.021451815428264704
Ryan Fitzpatrick,13.9,2021,0.04749228395061728,0.0368746776689015,0.033126293995859216,-0.010617606281715784,-0.014365989954758067
Ryan Tannehill,9.9,2021,0.05158179012345679,0.036616812790097986,0.026915113871635612,-0.014964977333358803,-0.024666676251821177
Salvon Ahmed,17.4,2021,0.011496913580246914,0.008767405879319236,0.010351966873706004,-0.002729507700927678,-0.00114494670654091
Sam Darnold,15.8,2021,0.06878858024691357,0.06575554409489427,0.047619047619047616,-0.0030330361520193028,-0.02116953262786596
Samaje Perine,17.5,2021,0.014699074074074074,0.01186178442496132,0.004140786749482402,-0.0028372896491127546,-0.010558287324591673
Sammy Watkins,15.1,2021,0.07642746913580246,0.07503867973182053,0.06832298136645963,-0.0013887894039819326,-0.008104487769342833
Saquon Barkley,1.2,2021,0.05717592592592593,0.05363589479112945,0.043478260869565216,-0.0035400311347964786,-0.013697665056360712
Scott Miller,17.6,2021,0.009413580246913581,0.010830324909747292,0.012422360248447204,0.0014167446628337108,0.003008780001533623
Seth Williams,18,2021,3.8580246913580246e-5,NA,NA,NA,NA
Shi Smith,18,2021,3.8580246913580246e-5,2.5786487880350697e-4,NA,2.1928463188992673e-4,NA
Simi Fehoko,17.8,2021,1.5432098765432098e-4,2.5786487880350697e-4,NA,1.0354389114918599e-4,NA
Sony Michel,11.7,2021,0.021257716049382716,0.0221763795771016,0.016563146997929608,9.186635277188826e-4,-0.004694569051453108
Stefon Diggs,1.2,2021,0.08506944444444445,0.08096957194430118,0.07246376811594203,-0.0040998725001432645,-0.012605676328502416
Sterling Shepard,13.6,2021,0.08271604938271605,0.08715832903558535,0.08281573498964803,0.004442279652869294,9.968560693197903e-5
Steven Sims,18,2021,3.8580246913580246e-5,NA,NA,NA,NA
T.J. Hockenson,5.7,2021,0.09753086419753086,0.11423414130995359,0.13250517598343686,0.016703277112422726,0.034974311785906
T.Y. Hilton,13,2021,0.07662037037037037,0.0740072202166065,0.062111801242236024,-0.0026131501537638713,-0.014508569128134342
Tajae Sharpe,18,2021,7.716049382716049e-5,NA,NA,NA,NA
Tamorrion Terry,17.5,2021,7.716049382716049e-5,NA,NA,NA,NA
Tarik Cohen,15.9,2021,0.026813271604938273,0.018308406395048993,0.012422360248447204,-0.00850486520988928,-0.014390911356491069
Tavon Austin,17,2021,1.1574074074074075e-4,NA,NA,NA,NA
Taylor Heinicke,17.9,2021,2.700617283950617e-4,NA,NA,NA,NA
Taysom Hill,17,2021,0.026774691358024693,0.018050541516245487,0.014492753623188406,-0.008724149841779206,-0.012281937734836287
Teddy Bridgewater,17.2,2021,0.01427469135802469,0.01779267663744198,0.016563146997929608,0.003517985279417291,0.0022884556399049173
Tee Higgins,4.7,2021,0.0724537037037037,0.047705002578648785,0.051759834368530024,-0.024748701125054916,-0.020693869335173677
Terrace Marshall,12,2021,0.05968364197530864,0.04641567818463126,0.041407867494824016,-0.013267963790677385,-0.018275774480484626
Terry McLaurin,3,2021,0.06894290123456791,0.051830840639504897,0.051759834368530024,-0.01711206059506301,-0.017183066866037884
Tevin Coleman,15.5,2021,0.06682098765432098,0.06266116554925219,0.07246376811594203,-0.0041598221050687945,0.005642780461621047
Thaddeus Moss,17.6,2021,1.9290123456790122e-4,NA,NA,NA,NA
Tim Patrick,17.6,2021,0.007716049382716049,0.006962351727694688,0.004140786749482402,-7.536976550213612e-4,-0.003575262633233647
Tim Tebow,17.5,2021,0.0019290123456790122,0.0010314595152140279,0.002070393374741201,-8.975528304649844e-4,1.4138102906218874e-4
Todd Gurley,17,2021,0.005131172839506173,0.0028365136668385767,0.006211180124223602,-0.002294659172667596,0.0010800072847174293
Tom Brady,8.9,2021,0.1571759259259259,0.22382671480144403,0.2815734989648033,0.06665078887551812,0.12439757303887741
Tony Jones,16.2,2021,0.01103395061728395,0.013408973697782363,0.018633540372670808,0.002375023080498412,0.007599589755386858
Tony Pollard,10.1,2021,0.07827932098765432,0.06162970603403816,0.037267080745341616,-0.01664961495361616,-0.0410122402423127
Travis Etienne,5.2,2021,0.028858024691358026,0.01779267663744198,0.022774327122153208,-0.011065348053916044,-0.006083697569204818
Travis Fulgham,17.5,2021,0.01709104938271605,0.013666838576585868,0.014492753623188406,-0.003424210806130182,-0.0025982957595276444
Travis Kelce,1,2021,0.06477623456790123,0.054925219185146985,0.045548654244306416,-0.009851015382754243,-0.019227580323594812
Tre' McKitty,18,2021,7.716049382716049e-5,NA,NA,NA,NA
Tre'Quan Smith,12.7,2021,0.07727623456790124,0.06704486848891181,0.08074534161490683,-0.010231366078989432,0.003469107047005593
Trent Sherfield,17.4,2021,7.716049382716049e-4,0.0010314595152140279,NA,2.59854576942423e-4,NA
Trevor Lawrence,11.2,2021,0.049652777777777775,0.038679731820526045,0.033126293995859216,-0.01097304595725173,-0.01652648378191856
Trey Lance,10.1,2021,0.05408950617283951,0.04203197524497163,0.028985507246376812,-0.012057530927867877,-0.025103998926462697
Trey Sermon,6.7,2021,0.04436728395061729,0.02320783909231563,0.018633540372670808,-0.02115944485830166,-0.02573374357794648
Trinity Benson,18,2021,3.8580246913580246e-5,2.5786487880350697e-4,NA,2.1928463188992673e-4,NA
Tua Tagovailoa,12.6,2021,0.07627314814814815,0.06936565239814338,0.07039337474120083,-0.006907495750004766,-0.005879773406947314
Tutu Atwell,17.7,2021,0.006597222222222222,0.007220216606498195,0.006211180124223602,6.22994384275973e-4,-3.8604209799862014e-4
Ty Johnson,16.5,2021,0.028047839506172838,0.030428055698813822,0.033126293995859216,0.002380216192640984,0.005078454489686378
Ty Montgomery,18,2021,1.1574074074074075e-4,NA,NA,NA,NA
Ty'Son Williams,14.4,2021,0.012307098765432099,0.01444043321299639,0.012422360248447204,0.002133334447564292,1.1526148301510553e-4
Tylan Wallace,17.6,2021,0.0013117283950617284,0.0015471892728210418,0.004140786749482402,2.3546087775931342e-4,0.0028290583544206735
Tyler Boyd,6.6,2021,0.07669753086419753,0.06910778751933987,0.053830227743271224,-0.007589743344857666,-0.02286730312092631
Tyler Conklin,17.4,2021,0.008834876543209877,0.010572460030943786,0.014492753623188406,0.0017375834877339097,0.005657877079978529
Tyler Higbee,8.6,2021,0.07588734567901234,0.06988138215575039,0.07867494824016563,-0.006005963523261951,0.0027876025611532906
Tyler Johnson,17.8,2021,0.0015432098765432098,0.0012893243940175349,0.002070393374741201,-2.5388548252567493e-4,5.271834981979912e-4
Tyler Kroft,17.2,2021,0.010956790123456791,0.012893243940175348,0.014492753623188406,0.0019364538167185568,0.003535963499731615
Tyler Lockett,3.8,2021,0.09058641975308641,0.10159876224858175,0.13664596273291926,0.011012342495495334,0.04605954297983285
Tyreek Hill,1,2021,0.0920138888888889,0.08767405879319237,0.09937888198757763,-0.004339830095696523,0.007364993098688738
Tyrell Williams,14.5,2021,0.06520061728395062,0.05415162454873646,0.045548654244306416,-0.011048992735214154,-0.0196519630396442
Tyrod Taylor,17.6,2021,0.004089506172839506,0.0028365136668385767,NA,-0.0012529925060009296,NA
Tyron Johnson,17.5,2021,0.0125,0.011603919546157814,0.012422360248447204,-8.960804538421865e-4,-7.763975155279657e-5
Van Jefferson,16.7,2021,0.09209104938271605,0.10134089736977824,0.10559006211180125,0.009249847987062187,0.0134990127290852
Wayne Gallman,17,2021,0.01091820987654321,0.0110881897885508,0.018633540372670808,1.699799120075899e-4,0.0077153304961275985
Will Dissly,17.8,2021,4.62962962962963e-4,5.157297576070139e-4,0.002070393374741201,5.276679464405096e-5,0.001607430411778238
William Fuller,7.6,2021,0.05563271604938272,0.05002578648788035,0.037267080745341616,-0.005606929561502369,-0.018365635304041103
Willie Snead,18,2021,7.716049382716049e-5,NA,NA,NA,NA
Xavier Jones,15.4,2021,0.02827932098765432,0.026817947395564725,0.028985507246376812,-0.0014613735920895946,7.061862587224924e-4
Zach Ertz,16.1,2021,0.10424382716049382,0.1263537906137184,0.13871635610766045,0.02210996345322458,0.034472528947166625
Zach Pascal,17.5,2021,0.014699074074074074,0.016245487364620937,0.012422360248447204,0.0015464132905468626,-0.0022767138256268703
Zach Wilson,15.1,2021,0.0679783950617284,0.06575554409489427,0.047619047619047616,-0.002222850966834125,-0.02035934744268078
Zack Moss,9.5,2021,0.0626929012345679,0.058793192367199584,0.06625258799171843,-0.003899708867368318,0.003559686757150529
Zay Jones,18,2021,1.5432098765432098e-4,NA,NA,NA,NA
A.J. Brown,2.7,2022,0.1270877659574468,0.15799288014917784,0.17547169811320754,0.03090511419173103,0.04838393215576073
A.J. Green,16.6,2022,0.06288563829787235,0.05628072554670283,0.04150943396226415,-0.006604912751169513,-0.021376204335608197
AJ Dillon,5.9,2022,0.06849734042553192,0.05051703678589591,0.03207547169811321,-0.017980303639636007,-0.03642186872741871
Aaron Jones,2.1,2022,0.08316489361702127,0.058484488896423124,0.035849056603773584,-0.024680404720598147,-0.04731583701324769
Aaron Rodgers,9.6,2022,0.06343085106382979,0.046448550601796916,0.03207547169811321,-0.01698230046203287,-0.03135537936571658
Abram Smith,17.6,2022,5.984042553191489e-4,NA,NA,NA,NA
Adam Thielen,6.2,2022,0.07518617021276595,0.05763688760806916,0.03773584905660377,-0.017549282604696792,-0.03745032115616218
Adam Trautman,17.8,2022,0.001954787234042553,0.0020342430920494998,NA,7.945585800694672e-5,NA
Albert Okwuegbunam,12.5,2022,0.05525265957446809,0.04119342261400237,0.03207547169811321,-0.014059236960465717,-0.02317718787635488
Alec Pierce,14.6,2022,0.0813031914893617,0.07645363620952704,0.07358490566037736,-0.004849555279834661,-0.007718285828984345
Alex Bachman,18,2022,1.3297872340425532e-5,NA,NA,NA,NA
Alex Collins,17.8,2022,6.648936170212766e-5,NA,NA,NA,NA
Alexander Mattison,11.4,2022,0.06347074468085107,0.05102559755890829,0.05660377358490566,-0.012445147121942779,-0.006866971095945404
Allen Lazard,7.2,2022,0.07159574468085106,0.05645024580437362,0.06037735849056604,-0.01514549887647744,-0.01121838619028502
Allen Robinson,4.2,2022,0.047579787234042555,0.032208848957450416,0.02830188679245283,-0.015370938276592139,-0.019277900441589724
Alvin Kamara,2.4,2022,0.06409574468085107,0.040345821325648415,0.024528301886792454,-0.02374992335520265,-0.03956744279405861
Amari Cooper,6.3,2022,0.11730053191489362,0.13595524665197492,0.15283018867924528,0.0186547147370813,0.03552965676435166
Amari Rodgers,17.7,2022,0.004747340425531915,0.003559925411086625,0.005660377358490566,-0.0011874150144452903,9.130369329586503e-4
